Issue_id,Duplicate
279305,232746;277025;377636;401225;552352
279307,NULL
279310,NULL
279311,204519;228491;237399;245847;258412;266505;276939;281082;283849;294923;295944;301974;305401;323177;332726;457425;497497;504305
279315,NULL
279317,NULL
279327,NULL
279331,287129;334601;379743;400343
279338,224014;283086
279342,222717;232772;268774;285885;295688;297805;315435;318145;321828;324618;343376;355852;375904;385397
279344,284402
279345,NULL
279348,NULL
279349,NULL
279355,NULL
279357,NULL
279358,270901;368853;518423
279369,240709;294288;392605;392606;453995
279370,NULL
279371,NULL
279376,NULL
279381,NULL
279382,NULL
279384,NULL
279387,266478;266621;267679;269972;276088
279390,NULL
279401,279403
279402,NULL
279403,279401
279404,265808
279407,NULL
279408,222883;233690;251071;261719;277970;287650;291680;379597
279411,222914;223317;247602;252097;271063;275325;278576;281516;284062;284287;288420;430191
279414,NULL
279418,NULL
279422,383023
279424,NULL
279425,225608;237257;265864;269411;285421;293723;294087;351851;360476
279429,NULL
279434,264766
279438,260367;271928;291989;318973
279443,NULL
279452,NULL
279454,NULL
279455,263900;267206
279460,234298;293857;296543
279464,NULL
279467,255551;260448;266745;266798;267120;273192;273832;274883;277286;277773;277824;279113;279933;280549;282346;282852;283172;285329;287254;287591;287822;288454;289533;291400;292621;293013;293789;294973;295135;297581;298121;300815;303396;304701;309193;312628
279474,NULL
279476,276937;300919
279480,316549;321300;321657;322166;325634;326357;327210;333399;337161;340221;340506;342887;342980;343431;343438;343995;344380;346536;346865;348340;348772;349218;350880;351266;351395;351434;351454;352371;352611;353257;353913;354012;355499;356273;356368;356465;356698;356735;356986;357518;357586;357587;357744;358204;358212;358388;361007;361318;361422;361440;361750;361751;362375;362517;362622;362748;363036;363037;363324;363855;364186;364431;364532;364723;364728;364796;364802;365979;366221;366638;366699;367526;367810;368533;368935;369158;369320;369470;371134;371602;371927;372497;373903;374033;374317;374614;374961;375317;376118;376357;376437;376488;377445;377667;378059;378074;378394;379276;380150;382662;385868;389284;390475;390759;390834;390915;391035;391796;392227;393915;393981;394760;396995;400877;402402;402475;405411;405496;406296;409987;411386;421592;421801;422142;429910;431918;441560
279482,262277;268251;276648;277499;285277;290684;293317
279487,235955;236475;237702;242547;242996;246396;250391;253541;254846;267694;268316;275443;281420;281675;282552;282751;286331;286577;287249;287691;290973;291422;291449;293218;294465;295330;296688;296837;297059;297454;299012;300134;303534;303589;304619;305177;306048;312017;315678;317608
279488,NULL
279492,NULL
279504,NULL
279506,NULL
279509,NULL
279522,NULL
279529,345162
279531,NULL
279532,177961;189092;224489;229865;234469;236731;237134;239687;246517;265508;265779;273744;275541;275895;276695;278389;278538;278964;279625;279767;291536;293262;296093;296595;298085;313128;313875;314104;314282;318267;318870;320386;321869;341813;349426;351862;353082;356765;358343;359781;373471;376356;384413;390118;390150;394306;403119;413756;413986;423117;423927;427274;427635;428911;428949;429028;432283;434720;434760;435180;435671;436001;436958;437839;437913;439079;439685;441148;441571;442073;444514;448066;448670;449923;449968;450998;457006;466270;468813;469638;469959;471237;471600;482121;484213;484908;486116;489599;498285;499517;502247;503182;505689;508535;511209;513043;517675;521978;524024;524156;524425;526983;533289;541845;556968;561136;566783;569016;570111;574646;575284;576754;584958;592016;594015;596940;599643;600400;609234;614835;616464;619856;640173;642849;644539;645928
279534,259171;259174;273501;273582;277110;305889
279536,NULL
279537,NULL
279553,NULL
279556,NULL
279557,289868;392092
279563,NULL
279569,NULL
279570,NULL
279574,177500;220493;227115;230713;233196;234303;239542;253576;254444;271705;272946;275863;282228;308396;311916;317188;321573;327592;340185;342023;344782
279586,NULL
279588,NULL
279593,246143;259457;260885;264139;282342;283221;297800;298159;304155;306232;315410;316926;321561;323172;335632;345256;350560;350905
279598,267829
279600,NULL
279601,288901
279602,NULL
279603,NULL
279609,NULL
279612,257650
279615,NULL
279618,NULL
279619,298747;306471;314516;316143;323322;354464;384312;417743;491982;492811;508647;556977;611601
279620,252669;266680
279622,209179
279625,177961;189092;224489;229865;234469;236731;237134;239687;246517;265508;265779;273744;275541;275895;276695;278389;278538;278964;279532;279767;291536;293262;296093;296595;298085;313128;313875;314104;314282;318267;318870;320386;321869;341813;349426;351862;353082;356765;358343;359781;373471;376356;384413;390118;390150;394306;403119;413756;413986;423117;423927;427274;427635;428911;428949;429028;432283;434720;434760;435180;435671;436001;436958;437839;437913;439079;439685;441148;441571;442073;444514;448066;448670;449923;449968;450998;457006;466270;468813;469638;469959;471237;471600;482121;484213;484908;486116;489599;498285;499517;502247;503182;505689;508535;511209;513043;517675;521978;524024;524156;524425;526983;533289;541845;556968;561136;566783;569016;570111;574646;575284;576754;584958;592016;594015;596940;599643;600400;609234;614835;616464;619856;640173;642849;644539;645928
279626,255123;256137;259415;261728;262978;264928;273733;281197;282039;284087;285809;291338;291361;299403
279630,258590;259489;273958;279129;280892;285459;288021
279635,NULL
279638,240944;253692;258438;268336;334313
279639,259780
279643,NULL
279648,NULL
279651,NULL
279658,NULL
279661,NULL
279663,NULL
279665,281371;312305
279666,273871;281968;284073;284615
279667,NULL
279674,NULL
279684,NULL
279685,NULL
279687,295501;333269
279688,NULL
279689,NULL
279691,NULL
279692,NULL
279698,NULL
279704,268531;272348;272923;273705;282544;282554
279705,262902;265912;268891;272427;272939;275005;277227;281042;287611;292747;293625;293897;294980;295557;296095;299774;304973;305871;307630;314177
279708,260017;310094;316172
279717,227660;252925;314804;316075;400142
279719,NULL
279721,174932;219518;243110;257685;260088;261908;262062;262392;266187;266761;270412;270633;273230;275263;278480;278705;279857;283810;284820;285060;291269;292081;295108;295988;296549;308833;318912;322494
279725,NULL
279726,NULL
279730,NULL
279731,262459;316265;344204;351652;432555;433257;442884;547174
279733,NULL
279734,NULL
279742,NULL
279743,NULL
279747,240901
279750,257474
279754,NULL
279756,NULL
279757,279759
279759,279757
279760,NULL
279762,NULL
279765,NULL
279766,NULL
279767,177961;189092;224489;229865;234469;236731;237134;239687;246517;265508;265779;273744;275541;275895;276695;278389;278538;278964;279532;279625;291536;293262;296093;296595;298085;313128;313875;314104;314282;318267;318870;320386;321869;341813;349426;351862;353082;356765;358343;359781;373471;376356;384413;390118;390150;394306;403119;413756;413986;423117;423927;427274;427635;428911;428949;429028;432283;434720;434760;435180;435671;436001;436958;437839;437913;439079;439685;441148;441571;442073;444514;448066;448670;449923;449968;450998;457006;466270;468813;469638;469959;471237;471600;482121;484213;484908;486116;489599;498285;499517;502247;503182;505689;508535;511209;513043;517675;521978;524024;524156;524425;526983;533289;541845;556968;561136;566783;569016;570111;574646;575284;576754;584958;592016;594015;596940;599643;600400;609234;614835;616464;619856;640173;642849;644539;645928
279768,NULL
279771,NULL
279773,NULL
279774,NULL
279776,NULL
279778,NULL
279780,NULL
279781,NULL
279784,227349;254452;264287;264419;265801;279028;284534;312384;318362
279789,215438;220973
279790,NULL
279795,312341;330808
279797,NULL
279814,262462;277862
279819,NULL
279827,NULL
279830,NULL
279834,NULL
279837,258497;264633;265426;265866;266449;268060;285008;308024;309624;344910;346598;355785;356882;357735;358525;359639;359929;360835;361342;369325
279840,NULL
279841,NULL
279843,240856;271765;277781;284031;286510;294785;308637
279850,281466;345706
279851,232524;237141;237641;239413;240018;243088;282960;284773
279853,NULL
279854,NULL
279857,174932;219518;243110;257685;260088;261908;262062;262392;266187;266761;270412;270633;273230;275263;278480;278705;279721;283810;284820;285060;291269;292081;295108;295988;296549;308833;318912;322494
279862,266092
279864,NULL
279866,NULL
279870,302296;317010
279871,NULL
279872,NULL
279879,NULL
279885,NULL
279891,NULL
279895,NULL
279899,291036;316042
279902,182138;258124
279904,241432;250449;258167;271938;272280;275709;278857;283941;289389;292862;299412;302191;306943;307802;308021;308083;317981;320740;322665;323720;329246;335088;341162;341204;343276;345163;377213;385658;402804;412569;444314;516108;516115;536658;588519
279905,264233;266274;269494;272378;276557;276558;276559
279912,279194;279969
279914,221684;237454;249051;251978;254977;256980;259150;268038;270329;270649;280117;280294;283121;287970;289267;290613;291227;291237;291396;292212;296755;298646;299619;299620;300146;304425;308279;317088;319120;330950;337911;342864;347915
279915,NULL
279917,266189;266737;267362;267858;268223;268277;268610;270870;271172;271281;271643;272799;272953;274243;274442;274513;276151;278104;281641;281788;282744;285714;294138;302325;307403;309644;310867;311461;311929;312121;312837;313619;315506
279921,253350;253973;273605;289837;299253;301546
279924,NULL
279925,349532;387987;438558
279932,NULL
279933,255551;260448;266745;266798;267120;273192;273832;274883;277286;277773;277824;279113;279467;280549;282346;282852;283172;285329;287254;287591;287822;288454;289533;291400;292621;293013;293789;294973;295135;297581;298121;300815;303396;304701;309193;312628
279941,NULL
279942,NULL
279946,NULL
279947,NULL
279951,NULL
279954,NULL
279956,NULL
279960,255255;257004;258922;259619;261888;262410;263783;263790;264165;266018;266498;266800;269239;275856;280870;281723;284231;285125;288485;310572
279961,NULL
279962,NULL
279965,NULL
279969,279194;279912
279970,NULL
279974,NULL
279977,NULL
279981,268581;268696;269656;296675
279983,NULL
279985,302754
279987,NULL
279988,NULL
279989,NULL
279990,208399;221221;221635;242236;252588;254601;254679;267844;268632;283556;287190;291699;304079;306836;320044;352650;379580;399840;402381;421497;424788;512674;538637;636286
279992,NULL
279997,260889;272157;277369;319275;324087;334063;337265;338465;343439;349792;350609
279999,NULL
280012,NULL
280020,NULL
280025,215362;234042;235165;263328;269249;287069;302021;319556;342751;358328;379756;382955;387259;408907;413308;426704;428504;434350;434765;434889;447953;451559;457378;457740;468019;481420;488471;501055
280032,NULL
280034,NULL
280036,NULL
280037,NULL
280039,NULL
280040,NULL
280042,249067;260425;261650;278335;284104;302414
280043,NULL
280045,NULL
280054,216466;223250;230129;234520;234802;241332;244916;257067;257388;271667;271749;272217;280329;288971;289617;291624;307139
280055,NULL
280061,NULL
280066,NULL
280071,NULL
280073,NULL
280074,247559;261457;261506;262740;267933;288829;292430;322428;325304;327757;347373;350308;354770;396681;454461
280081,NULL
280099,NULL
280101,179656;204346;232259;233837;238822;250477;254022;261568;261909;262075;263829;266635;270837;273462;274332;276472;276793;277961;282404;284540;297961;302635;303397
280104,NULL
280106,NULL
280107,238933;252036;256307;260351;262204;262703;267545;276820;276922;277325;280468;282666;286767;287937;301461;304097;304628;309825;357447
280109,NULL
280114,NULL
280117,221684;237454;249051;251978;254977;256980;259150;268038;270329;270649;279914;280294;283121;287970;289267;290613;291227;291237;291396;292212;296755;298646;299619;299620;300146;304425;308279;317088;319120;330950;337911;342864;347915
280118,NULL
280119,246942;248033;248320;249120;259144;260331;261877;274078;274363;274907;275931;275932;275973;276614;277074;278521;286174;286918;288211;288231;291926;293965;294108;296470;298036;300506;300999;306797;308413;308491;308537;317942;319166;320759;321808;323638;325834;327875;329421;332332;334822;338207;338588;344692;450644;561610
280123,NULL
280125,NULL
280126,260394;262499;290509;301975
280127,NULL
280129,NULL
280134,172675
280140,NULL
280142,NULL
280144,NULL
280145,NULL
280146,NULL
280147,NULL
280149,269774;272631;278462;281306;281443;285557;289101;448975
280150,265934
280153,NULL
280155,251491;253732;265754;266441;272449;273170;274094;280887;290790;315984;324051
280156,NULL
280163,NULL
280164,215637;243866;249915;261907;276511;289184
280167,218873;238889;244185;248168;253899;266448;269495;272573;273144;273768;273854;277528;278848;278972;296920;313154;321593;326049;331016;337505;343434
280171,NULL
280176,NULL
280178,NULL
280181,254021;261738;262227;275820;287535
280186,234701;292094;309607;312822;317428;332996
280189,NULL
280194,NULL
280195,229343;233746;233880;242004;248516;250019;254961;262360;266628;276540;280474;283899;286364;295745
280202,NULL
280203,224864;245326;249814;257513;259607;261684;266031;269453;271581;272030;272743;273966;277993;278237;278608;282313;283379;288957;295856;295857;296564;306341;306706;307461;309623;310406;316188;317457;323182;324552;331823;339184;343663;345498;345534;345614;347356;356573;358168;358911;360055;361516;362944;366044;367688;368115;372557;372847;374061;376401;378442;389291;392860;393443;393992;395698;402588;407301;419722;430761;449189;453721;461282;511382
280205,NULL
280208,NULL
280209,NULL
280210,NULL
280213,215113;223890;230148;234236;235833;237019;240684;241923;246703;247344;248591;251014;251667;252787;254808;258186;259310;261807;263372;263507;263929;264039;266404;268638;271830;271937;272231;272592;272832;273792;274207;275128;275261;276524;282815;284401;285279;285522;288034;288035;290621;290934;291041;291942;291976;292070;294985;296805;299264;302488;302965;306676
280216,208901;216329;221098;247057;248366;251622;255006;269385;272609;273945;295316;295433
280221,285199
280223,NULL
280224,NULL
280227,NULL
280251,218223;222697;242605;263500;264862;281966;292136;295031;300747;301781;302692;306085;306675;316513;336407;376822;380707;382148;385464;386034;395666;400376
280256,NULL
280257,NULL
280259,NULL
280260,NULL
280263,NULL
280266,251010;302593
280268,NULL
280281,NULL
280282,NULL
280290,NULL
280291,NULL
280292,NULL
280294,221684;237454;249051;251978;254977;256980;259150;268038;270329;270649;279914;280117;283121;287970;289267;290613;291227;291237;291396;292212;296755;298646;299619;299620;300146;304425;308279;317088;319120;330950;337911;342864;347915
280295,NULL
280297,NULL
280300,273375;278564;286258;287068;297020;361648;368313
280310,259488;268388;271810;276221
280313,NULL
280315,280316
280316,280315
280319,228929;261997;267028;269756;270207;276567;277740;278699;278833;279128;282371;288259;290230;294628;296022;306702;337856;340299;342004;343382;352487;428064;443901;518574
280321,253199;260243;265700;272198;273957;274044;274609;275985;276354;278154;278541;283113;283115;283535;287405;288279;288860;289564;292216;298067;298137;298144;301282;304329;304506;305280;312712;315903;317652;325056;329401;329928;330042;330218;331235;354315;358413;369209;376003;378372;401134;409585;412071;414280
280325,NULL
280329,216466;223250;230129;234520;234802;241332;244916;257067;257388;271667;271749;272217;280054;288971;289617;291624;307139
280330,NULL
280334,276144
280338,222708;245143;247067;277804;281059
280340,NULL
280343,NULL
280344,NULL
280354,NULL
280356,NULL
280362,NULL
280369,NULL
280372,NULL
280376,NULL
280383,398444
280384,NULL
280388,NULL
280389,NULL
280397,NULL
280399,260166;295620
280400,NULL
280401,375961
280405,NULL
280407,243012;255007;255960;278941;293980;318356
280417,256917;260147;262203;262919;263650;266489;267389;270933;271558;273485;275291;277600;278359;281890;283256;285918;288299;289071;293134;303977;308084;309893;312768;321649;380252;411469;415226;437503;471454
280422,NULL
280424,307288
280426,NULL
280428,NULL
280429,NULL
280433,NULL
280435,295117;316221
280437,NULL
280438,NULL
280445,280450
280446,NULL
280449,247032;247116;254990;255342;256792;257710;259506;259637;260179;269173;269605;290979;291597;296168;296993;297135;298245;298246;316190;319016;320905;325573;325888;328349;328837;330821;332455;332543;333885;334108;335357;338782;343381;343798;345004;345209;346416;349386;354125;354856;356679;356752;358342;358749;361194;361202;361397;362618;363913;364395;366885;367968;368493;369280;370969;371252;375377;376050;376080;376132;376140;376778;376838;377508;377974;380166;380544;382232;386292;451490;488002
280450,280445
280451,270486
280453,212377;249320;257896;258567;271201;278959;296794;316074
280455,254714;261453;263497;268112;268856;269870;270330;272786;272844;286320;286321;286335;288934;291863;295064;295441;302587;302923;361156;374664;456731;464434;491582
280458,256062;256288;260369;269162;288014
280460,243879;254702;272919;274383;309922;312801;321266;375862;396174
280462,276343;295955;316261;317670;351223;461691;463361;476774;477524;478349;613136;628138;629641;638715
280468,238933;252036;256307;260351;262204;262703;267545;276820;276922;277325;280107;282666;286767;287937;301461;304097;304628;309825;357447
280472,NULL
280474,229343;233746;233880;242004;248516;250019;254961;262360;266628;276540;280195;283899;286364;295745
280481,252257;280482;319771;347569;370463;469521
280482,252257;280481;319771;347569;370463;469521
280484,NULL
280488,NULL
280509,295372;306205;316793;363299
280513,NULL
280514,NULL
280520,280521
280521,280520
280524,282474
280530,237230;253880;269664;269716;309231;345743;374586;427238;440036;460132;462510;493148;494770;498067;511453;524286;593284
280540,NULL
280542,NULL
280549,255551;260448;266745;266798;267120;273192;273832;274883;277286;277773;277824;279113;279467;279933;282346;282852;283172;285329;287254;287591;287822;288454;289533;291400;292621;293013;293789;294973;295135;297581;298121;300815;303396;304701;309193;312628
280550,NULL
280551,NULL
280552,NULL
280559,263146;263770;263772;267958
280561,NULL
280566,NULL
280570,NULL
280575,195031;243202;252124;254665;256863;257057;262590;269630;269963;270265;272936;276388;277546;294391;294573;295125;296761;299614;301925;304315;310699;311826;314493;320067;321749;329369;336537;336600;379172;390529;396766;437171
280576,224316
280577,306360
280581,NULL
280582,NULL
280584,NULL
280587,NULL
280589,NULL
280590,NULL
280596,NULL
280600,NULL
280601,NULL
280604,217026;218053;219894;264754;268912;328976;437918
280609,NULL
280612,NULL
280614,NULL
280617,NULL
280621,NULL
280626,NULL
280636,271914
280641,NULL
280642,NULL
280643,NULL
280644,268944
280645,289681;297457;299013;315444;315447;316240
280646,NULL
280648,231720;232142;232144;232145;235478;235786;236168;236451;241075;244071;245242;245330;245469;251487;254249;254754;255483;257905;258336;262532;263097;263191;263334;264533;265958;268369;271514;272112;272986;273118;273173;273822;274069;275553;275738;276903;277386;279170;280935;281332;283152;287099;288869;289037;289793;289800;291463;299910;300560;302974;305627;312130;313264;313408;317405;319517;330962;332962;337836;344826;356307
280652,NULL
280653,NULL
280654,NULL
280657,NULL
280659,216556;234893;254573;256157;272571;288187;288300;303890;308008;353968;508242
280660,NULL
280666,178083;207278;208874;210877;211107;219071;219226;219986;220250;228312;228431;231074;233999;234784;234853;237812;238191;238679;244430;245322;249676;250971;251133;252030;252986;256391;257135;260429;267617;268294;268595;268745;272366;274040;281449;287878;289109;289445;292816;296226;297757;300097;300361;300775;307443;308860;326387;343831
280675,NULL
280681,NULL
280682,NULL
280688,NULL
280694,NULL
280701,NULL
280703,212121;250320;255764;269035;276574;281338;294214;295103;295842;299728;300761
280706,NULL
280707,NULL
280709,273024
280710,217563;246003;277285;286172;301256;302789;342705;348687;351979;425356;427343
280714,NULL
280715,NULL
280717,341651;362234;364522
280718,NULL
280719,NULL
280720,NULL
280723,217113;229514;243893;253736;258765;265171;266475;267655;268194;274353;275264;276411;277748;281940;284208;286749;286919;287794;292250;292439;293526;295965;297452;298905;299813;303807;304554;305478;307244;307460;308934;309961;321441;321858;343335;360929
280726,NULL
280729,NULL
280730,NULL
280733,NULL
280737,254534;259451;261634;266348;266349;267229;280938;296964;314892;346226;349608;435140;443656
280740,257831;267668;270969
280749,NULL
280755,NULL
280756,NULL
280758,NULL
280760,229040;231687;242272;262572;264121;265917;268536;270118;275224;277348
280763,NULL
280764,NULL
280767,488326
280768,NULL
280772,NULL
280773,NULL
280777,335096
280781,NULL
280785,264823;294213;352771
280790,484133;486875;496332;498437
280791,NULL
280797,269038;275534
280803,272379;274699;285162;348870
280815,NULL
280816,NULL
280840,NULL
280841,247708;247884;250495;250890;254335;254432;254854;255063;261365;261770;262470;266354;266508;267658;267659;267689;269808;270018;271247;272784;272871;283577;284162;285413;287553;287864;287887;287968;288116;288125;288870;290119;290654;292057
280843,236308
280845,NULL
280853,251927;254882;261986;269509;275395;275399;275755;283320;309238;316615;330275;331201;331834;334492;334921;340171;340947;345911;353483;355009;358906;360546;362615;365659;365887;366915;368381;368791;372473;380076;381452;382357;388475;389560;393588;396454;396956;399184;406397;406737;408464;423615;426473;432796
280854,NULL
280855,NULL
280860,NULL
280870,255255;257004;258922;259619;261888;262410;263783;263790;264165;266018;266498;266800;269239;275856;279960;281723;284231;285125;288485;310572
280880,NULL
280882,NULL
280883,NULL
280885,NULL
280886,NULL
280887,251491;253732;265754;266441;272449;273170;274094;280155;290790;315984;324051
280888,NULL
280891,NULL
280892,258590;259489;273958;279129;279630;285459;288021
280897,NULL
280902,253191;253815;269765;351361
280903,NULL
280907,256982;257080;297115
280908,237984;245506;253120;268394;270192;270194;270663;272131;272838;276034;277508;282492;284723;284800;294063;294411;296277;296372;305095;305205;305586;308803;480550
280910,NULL
280913,242914;266653;286717;290828;322997;325512;334853;345642;352995;358885;401809;403030;405206;448370;460527;486636;533866;538100
280915,NULL
280918,NULL
280930,NULL
280935,231720;232142;232144;232145;235478;235786;236168;236451;241075;244071;245242;245330;245469;251487;254249;254754;255483;257905;258336;262532;263097;263191;263334;264533;265958;268369;271514;272112;272986;273118;273173;273822;274069;275553;275738;276903;277386;279170;280648;281332;283152;287099;288869;289037;289793;289800;291463;299910;300560;302974;305627;312130;313264;313408;317405;319517;330962;332962;337836;344826;356307
280938,254534;259451;261634;266348;266349;267229;280737;296964;314892;346226;349608;435140;443656
280946,NULL
280948,NULL
280952,NULL
280956,NULL
280961,211879;229057;231393;233891;234885;235378;236625;239245;240517;241801;246903;247061;247808;250990;253976;256143;259026;268915;272840;274804;278602;285857;289064;290130;296634;297053;298040;303668
280962,NULL
280967,NULL
280969,NULL
280972,NULL
280976,265063;273490
280977,NULL
280978,NULL
280983,175124;216346;233450;244871;246094;246795;248429;250236;250240;252139;259849;259865;261730;267280;267388;271564;278468;279125;285143;288039;291990;300194;300606;300632;301434;308826;309621;320580;333077;338414;345727;348749;351288;351635;358020;358627;358643;361725;366741;368961;369574;372292;375074;382492;386979;390115;390393;404152;409625;427667
280989,NULL
280993,NULL
280995,282392;286570
280997,NULL
281008,NULL
281012,294261;300365;315688;322101;352917
281014,NULL
281015,NULL
281018,268045
281034,NULL
281036,NULL
281038,260101;297258;306281;307350;336392;360665;370730;380146;388521;403599;406689;406926
281040,NULL
281042,262902;265912;268891;272427;272939;275005;277227;279705;287611;292747;293625;293897;294980;295557;296095;299774;304973;305871;307630;314177
281043,NULL
281047,NULL
281048,NULL
281051,NULL
281052,NULL
281053,222922;228957;268427;277633;327956;348692
281057,249432;332210;332219
281059,222708;245143;247067;277804;280338
281062,NULL
281063,NULL
281068,NULL
281069,NULL
281072,NULL
281074,314220;322892;369609;374758;387349;400280;404954;409218;410303;416176;419838;441144;455831;458596;486695;495054;502581;504799;507944
281075,222633
281082,204519;228491;237399;245847;258412;266505;276939;279311;283849;294923;295944;301974;305401;323177;332726;457425;497497;504305
281088,NULL
281089,NULL
281097,NULL
281099,NULL
281110,NULL
281118,255571;259606;261202;266010;266081;266902;267821;269758;275184;275343;277416;277476;278525;282309;282584;282785;282968;283079;284782;284974;285825;288087;288516;289775;289830;289836;289989;290529;290697;291140;291932;292095;292155;292157;292683;292912;293531;294170;294186;294553;294911;297420;299200;299393;299831;301312;302032;302331;304838;304880;305036;306662;309233;309240;309646;310442;311194;316499;320485
281128,237110;256637;262528;269448;271875;285072;294103;303659;308595;340206;340207
281134,260100;307008
281144,227257
281145,261390;270391;276080;286400;294093;304496;305703;309394;312786;317891;355122;397191;402795;407546;410220;410735;422183;423517;425572;427187;427247;427271;427288;427830;429913;435336;438013;438990;445672;446422;448484;463557;468785;470887;473512;481892;482414;486480;490971;493573;510671;513550;536783;540151;543531;562255;571873;606671;607276;607919
281146,NULL
281150,443648
281160,423617;424838;631762
281162,263570;267430;268440;268955;269040;269041;269044;269350;269718;269795;270282;271003;271169;271506;275013;275147;275676;277058;277692;279110;281508;281564;283986;284419;286116;286437;287505;287607;288159;288176;288573;290614;291100;291584;292996;296923;298149;298300;301054;302270;302332;302739;303089;304264;304449;304498;307133;309608;311813;312131;312689;313188;315781;317253;320556;377851
281163,NULL
281164,NULL
281167,NULL
281174,NULL
281175,NULL
281177,NULL
281178,254871;259509;263424;267956;269101;307364;319735;335066;344239;346686;389376;400202
281179,NULL
281180,NULL
281191,253271;261316;273030;279082;302228;314090;320745;337194;414377;561624
281197,255123;256137;259415;261728;262978;264928;273733;279626;282039;284087;285809;291338;291361;299403
281210,294353;295587
281215,262329;270586;270986;310809;333592;380717
281218,214942;237570;238918;240855;248235;259557;318988;319425;321430;357533;469993;471264;500065;536787;543357
281232,NULL
281233,56892;191258;290692;300719;307581;310641;311707;313310;320257;327174;359714;371510;431038
281235,302114
281238,262933
281239,NULL
281240,NULL
281251,615610
281254,NULL
281259,NULL
281272,NULL
281285,NULL
281288,NULL
281301,NULL
281302,NULL
281304,NULL
281306,269774;272631;278462;280149;281443;285557;289101;448975
281313,278723;279118;294477;329920;373382
281315,NULL
281320,NULL
281323,NULL
281325,NULL
281332,231720;232142;232144;232145;235478;235786;236168;236451;241075;244071;245242;245330;245469;251487;254249;254754;255483;257905;258336;262532;263097;263191;263334;264533;265958;268369;271514;272112;272986;273118;273173;273822;274069;275553;275738;276903;277386;279170;280648;280935;283152;287099;288869;289037;289793;289800;291463;299910;300560;302974;305627;312130;313264;313408;317405;319517;330962;332962;337836;344826;356307
281338,212121;250320;255764;269035;276574;280703;294214;295103;295842;299728;300761
281346,170571;188536;218424;218483;245129;261342;265674;270887;274763;275980;276390;277162;279073;286573;287919;289550;290844;290867;292501;304629;306863;311148;314121;320603;324827;326038;326371;328774;330314;342610;350572;359698;393663;397127;504266
281350,NULL
281359,NULL
281371,279665;312305
281372,NULL
281373,NULL
281377,281436
281378,NULL
281380,294677
281384,345882;378267
281392,NULL
281393,242242
281408,NULL
281412,260828;271084;274230;277120;288733;300854;302905;306013;317427;323403;365836;405304
281413,NULL
281416,NULL
281420,235955;236475;237702;242547;242996;246396;250391;253541;254846;267694;268316;275443;279487;281675;282552;282751;286331;286577;287249;287691;290973;291422;291449;293218;294465;295330;296688;296837;297059;297454;299012;300134;303534;303589;304619;305177;306048;312017;315678;317608
281421,NULL
281423,NULL
281425,NULL
281428,281439;281474;281496;281507;281578;281674;281831;281863;283013;319397
281432,NULL
281433,NULL
281436,281377
281439,281428;281474;281496;281507;281578;281674;281831;281863;283013;319397
281441,272566;278478
281443,269774;272631;278462;280149;281306;285557;289101;448975
281449,178083;207278;208874;210877;211107;219071;219226;219986;220250;228312;228431;231074;233999;234784;234853;237812;238191;238679;244430;245322;249676;250971;251133;252030;252986;256391;257135;260429;267617;268294;268595;268745;272366;274040;280666;287878;289109;289445;292816;296226;297757;300097;300361;300775;307443;308860;326387;343831
281459,NULL
281463,NULL
281464,NULL
281466,279850;345706
281472,NULL
281474,281428;281439;281496;281507;281578;281674;281831;281863;283013;319397
281478,225009;235791;252392;263600;267662;278895;287525;297180;309737;314665;326131;355366;370152;398839;428046;431605;498472;524301
281479,NULL
281480,289069;306301
281490,320897;337089;358814
281491,215762;223933;225026;226550;226661;228389;231657;233086;233788;233789;234495;249321;252972;255020;259382;270595;272854;274250;285968;286831;293968;306186;308649;311348;313538;324778;334457;340797;350714;375518;376771;430507;435701;445289
281496,281428;281439;281474;281507;281578;281674;281831;281863;283013;319397
281498,NULL
281500,NULL
281507,281428;281439;281474;281496;281578;281674;281831;281863;283013;319397
281508,263570;267430;268440;268955;269040;269041;269044;269350;269718;269795;270282;271003;271169;271506;275013;275147;275676;277058;277692;279110;281162;281564;283986;284419;286116;286437;287505;287607;288159;288176;288573;290614;291100;291584;292996;296923;298149;298300;301054;302270;302332;302739;303089;304264;304449;304498;307133;309608;311813;312131;312689;313188;315781;317253;320556;377851
281512,NULL
281513,NULL
281514,289977
281515,NULL
281516,222914;223317;247602;252097;271063;275325;278576;279411;284062;284287;288420;430191
281517,NULL
281519,NULL
281520,281521
281521,281520
281524,NULL
281532,NULL
281540,NULL
281542,NULL
281545,NULL
281547,290355
281549,259598;296189;301684
281552,NULL
281557,NULL
281559,NULL
281564,263570;267430;268440;268955;269040;269041;269044;269350;269718;269795;270282;271003;271169;271506;275013;275147;275676;277058;277692;279110;281162;281508;283986;284419;286116;286437;287505;287607;288159;288176;288573;290614;291100;291584;292996;296923;298149;298300;301054;302270;302332;302739;303089;304264;304449;304498;307133;309608;311813;312131;312689;313188;315781;317253;320556;377851
281565,NULL
281566,NULL
281570,NULL
281577,NULL
281578,281428;281439;281474;281496;281507;281674;281831;281863;283013;319397
281580,248198;253626;278692;292702;308930;321965;393043;430534
281597,NULL
281598,171292;210866;222383;226401;227146;227588;231794;237360;250955;251261;252766;255212;255218;266659;269059;269693;270187;273159;274719;274917;288641;288643;295416;307503
281600,NULL
281604,NULL
281611,282487;292574;297895;305669;342494;469101;508003;522977;584000;602679
281619,284050
