Issue_id,Duplicate
20701,20533
20702,20620
20704,NULL
20705,NULL
20706,NULL
20709,NULL
20710,NULL
20713,NULL
20714,NULL
20715,NULL
20716,NULL
20717,22111
20718,NULL
20720,NULL
20722,NULL
20723,85778
20724,NULL
20726,17993;28854
20727,NULL
20728,20729;20750;20771
20729,20728;20750;20771
20730,NULL
20731,NULL
20733,19041
20736,NULL
20742,NULL
20743,NULL
20746,NULL
20747,NULL
20750,20728;20729;20771
20753,NULL
20754,NULL
20755,8211;13888;14686;16621;17719
20756,NULL
20758,NULL
20764,NULL
20765,NULL
20766,NULL
20771,20728;20729;20750
20772,NULL
20773,15554
20774,NULL
20776,NULL
20777,NULL
20778,25133
20784,NULL
20785,NULL
20787,NULL
20788,NULL
20791,NULL
20792,NULL
20794,NULL
20796,NULL
20797,NULL
20799,NULL
20800,18906;19050
20801,5975
20802,17030;20912;21697;24801
20803,21806;21907
20804,NULL
20808,NULL
20809,NULL
20810,19106
20811,20871
20814,NULL
20815,NULL
20816,NULL
20817,20818
20818,16849;17689;25198
20819,21798
20822,NULL
20823,NULL
20824,9857
20825,20273
20826,NULL
20828,NULL
20830,NULL
20831,NULL
20833,NULL
20834,NULL
20835,NULL
20836,NULL
20838,NULL
20839,NULL
20840,NULL
20841,NULL
20843,NULL
20845,65731;129765;164954;184287
20846,NULL
20847,NULL
20850,NULL
20851,NULL
20854,28794
20856,NULL
20857,NULL
20858,NULL
20862,10464;31299;42034
20863,NULL
20864,19651
20866,NULL
20867,NULL
20868,NULL
20870,NULL
20871,20811
20873,NULL
20878,NULL
20882,NULL
20886,NULL
20887,NULL
20888,NULL
20891,NULL
20892,NULL
20893,NULL
20894,NULL
20895,NULL
20896,23474
20898,100033
20899,NULL
20900,NULL
20901,NULL
20902,NULL
20903,NULL
20904,NULL
20905,NULL
20906,NULL
20909,NULL
20910,NULL
20912,17030;20802;21697;24801
20914,NULL
20915,2278;14321;31927
20916,21149
20920,NULL
20921,NULL
20922,NULL
20924,NULL
20925,NULL
20927,21591
20930,NULL
20934,NULL
20935,NULL
20937,NULL
20940,NULL
20942,NULL
20946,21559;44881;44882;52686
20947,NULL
20949,25437
20950,NULL
20952,6190;6193
20953,21753;21886;21887;26589;26761;26778
20954,NULL
20955,14639;23060
20956,NULL
20957,12342;27188
20958,NULL
20960,NULL
20963,NULL
20964,NULL
20965,NULL
20967,NULL
20968,NULL
20971,NULL
20973,NULL
20975,NULL
20976,21077
20977,NULL
20978,25561
20980,NULL
20981,20169;33784
20982,NULL
20983,NULL
20986,NULL
20987,47945
20988,NULL
20989,NULL
20990,NULL
20991,NULL
20995,NULL
20997,NULL
21001,23827
21003,NULL
21004,NULL
21005,16903
21006,NULL
21007,NULL
21009,NULL
21012,NULL
21013,NULL
21014,NULL
21015,NULL
21016,NULL
21019,NULL
21020,25225
21021,NULL
21025,NULL
21026,NULL
21027,31067;31156;31522;31614;31938
21029,NULL
21030,NULL
21035,34289;36750
21036,NULL
21037,NULL
21040,NULL
21041,NULL
21044,NULL
21045,NULL
21046,NULL
21048,NULL
21050,NULL
21051,NULL
21056,NULL
21058,NULL
21059,NULL
21060,NULL
21062,NULL
21063,NULL
21064,NULL
21065,NULL
21066,NULL
21067,22038
21069,NULL
21071,NULL
21072,16878;20102;20345
21073,NULL
21075,NULL
21076,NULL
21077,20976
21078,NULL
21080,NULL
21082,11988
21083,15025;38438
21085,2849
21088,NULL
21089,NULL
21090,NULL
21091,NULL
21092,NULL
21093,11732;16440;17181;22781;23981
21094,2338;19134
21095,NULL
21096,NULL
21097,NULL
21098,NULL
21102,NULL
21103,NULL
21104,NULL
21105,NULL
21106,21218
21107,22411
21108,NULL
21110,NULL
21112,21113
21113,21112
21114,NULL
21117,NULL
21118,NULL
21121,NULL
21122,NULL
21123,NULL
21124,NULL
21126,NULL
21128,12386;21252;25411;35884;49522;56548;66335;72588
21129,NULL
21130,20035
21132,NULL
21133,NULL
21134,13486
21135,NULL
21136,NULL
21138,NULL
21141,NULL
21142,NULL
21143,NULL
21144,NULL
21146,NULL
21147,NULL
21149,20916
21151,NULL
21152,NULL
21153,NULL
21154,NULL
21157,2281;7198;12926;20516;21493;22022;32364;33419;39753;45503;46484;58519;63907;71264;76618;81549;82794;87472
21160,NULL
21161,5399;12855;13949;14435;18751;22332
21164,NULL
21165,NULL
21167,21303
21168,NULL
21172,NULL
21174,2108
21176,NULL
21177,NULL
21178,NULL
21179,NULL
21180,31953
21181,NULL
21185,NULL
21186,NULL
21187,NULL
21190,13463;29584;38794
21191,NULL
21192,NULL
21193,NULL
21195,NULL
21196,NULL
21199,24148
21201,NULL
21202,NULL
21204,NULL
21205,19258;19717;21799;22936;27244
21207,NULL
21209,NULL
21211,NULL
21212,NULL
21214,19252;20687;24107;25389;34250;37577;50058;50173;53912
21215,NULL
21216,NULL
21217,31779
21218,21106
21222,NULL
21223,NULL
21228,NULL
21231,NULL
21232,NULL
21234,42430
21237,32251;42670
21238,NULL
21239,NULL
21240,12396;25587
21242,NULL
21243,NULL
21244,NULL
21245,NULL
21246,NULL
21249,11992;20526;23090;26226;26756;27902;28936;34233;36763;67558
21250,NULL
21251,NULL
21252,12386;21128;25411;35884;49522;56548;66335;72588
21253,NULL
21254,NULL
21257,12776
21258,11001;18460;147827;201057
21260,NULL
21261,NULL
21262,21744;22225;22463;24777;25160;67038
21263,3979;10011;13426;22430;24388;36222;36292;42492;45706;47584;50041;74866;111044;125851
21264,NULL
21268,NULL
21269,NULL
21271,NULL
21272,NULL
21273,NULL
21276,21293;23377;37204;38430;38432
21277,9295;19706;19739;23430;27135;30047;38096;40591;44389;50368;75999;76470;116401;157287
21278,NULL
21279,NULL
21281,NULL
21283,NULL
21284,NULL
21286,NULL
21287,NULL
21290,NULL
21291,21780
21293,21276;23377;37204;38430;38432
21294,19718;21346;21891
21299,8907;40975
21300,18955;19909;22768;26153;40199;53791
21303,21167
21307,NULL
21309,NULL
21310,14654;22020;143724
21312,NULL
21313,NULL
21314,NULL
21315,NULL
21318,NULL
21319,NULL
21320,NULL
21321,NULL
21322,NULL
21323,NULL
21324,NULL
21325,2578
21326,NULL
21327,25345
21328,NULL
21329,NULL
21330,NULL
21331,NULL
21332,NULL
21333,25122
21334,NULL
21335,NULL
21336,33193
21337,NULL
21338,21471
21339,NULL
21340,NULL
21341,NULL
21342,NULL
21343,NULL
21344,NULL
21345,NULL
21346,19718;21294;21891
21347,NULL
21348,NULL
21349,NULL
21350,NULL
21351,22879
21352,NULL
21353,NULL
21354,NULL
21357,NULL
21360,NULL
21361,NULL
21362,NULL
21363,19868
21364,NULL
21365,NULL
21366,NULL
21367,NULL
21368,NULL
21369,NULL
21370,NULL
21371,NULL
21372,24617
21373,NULL
21374,NULL
21375,NULL
21376,NULL
21377,NULL
21378,NULL
21379,NULL
21380,NULL
21382,22733
21383,49261;72982;103659;113866
21384,NULL
21385,NULL
21386,NULL
21391,NULL
21397,27798;31698;67169
21399,NULL
21403,NULL
21407,52614
21409,NULL
21410,NULL
21411,NULL
21412,NULL
21413,NULL
21415,NULL
21416,NULL
21418,NULL
21419,NULL
21421,20691
21422,NULL
21423,NULL
21424,NULL
21426,NULL
21427,NULL
21430,NULL
21434,19279;20318;23499
21435,15521;16280;17647;19789;24291;28432
21436,NULL
21437,22537;22657;24080;24384;33481;33661
21438,NULL
21439,NULL
21440,NULL
21445,NULL
21446,NULL
21448,NULL
21449,NULL
21451,NULL
21452,NULL
21454,21936;57691
21455,NULL
21456,NULL
21461,NULL
21463,NULL
21464,26663;51995;55579;78561;81021;102921
21465,NULL
21467,NULL
21468,2066;14779;20648
21469,27753
21470,NULL
21471,21338
21472,NULL
21476,92509
21477,22215;24029
21478,NULL
21479,NULL
21481,NULL
21484,NULL
21486,NULL
21487,NULL
21488,NULL
21491,NULL
21492,NULL
21493,2281;7198;12926;20516;21157;22022;32364;33419;39753;45503;46484;58519;63907;71264;76618;81549;82794;87472
21494,NULL
21495,16171;21788
21497,NULL
21498,NULL
21500,NULL
21501,NULL
21502,19079;19579;39114;40000;56278;97982
21504,NULL
21505,NULL
21510,21568
21511,NULL
21514,9355;27034;36161
21521,NULL
21523,NULL
21524,NULL
21525,NULL
21526,NULL
21527,NULL
21529,14567;19282
21533,NULL
21535,NULL
21536,NULL
21539,NULL
21541,NULL
21542,NULL
21543,NULL
21548,NULL
21551,NULL
21552,2543
21555,NULL
21559,20946;44881;44882;52686
21560,17718;23566
21561,NULL
21562,28062
21563,NULL
21564,NULL
21565,NULL
21567,NULL
21568,21510
21570,NULL
21573,NULL
21574,NULL
21577,252;13570;25620
21578,NULL
21581,NULL
21582,NULL
21584,NULL
21589,7289
21591,20927
21592,NULL
21594,20557
21595,NULL
21596,NULL
21597,NULL
21598,NULL
21601,NULL
21603,NULL
21604,NULL
21608,NULL
21609,NULL
21611,21882
21612,28290
21613,12514
21614,NULL
21617,NULL
21619,75688
21620,NULL
21623,NULL
21624,NULL
21626,NULL
21628,NULL
21632,NULL
21635,NULL
21637,NULL
21638,18561;18820;18958;23484
21639,NULL
21640,NULL
21641,NULL
21642,NULL
21650,2821;19413;31632
21651,NULL
21652,NULL
21653,NULL
21654,33325
21655,NULL
21656,NULL
21658,43757
21659,NULL
21660,NULL
21662,17548;17944
21663,18208
21664,NULL
21666,NULL
21667,25134
21668,NULL
21669,NULL
21670,NULL
21671,NULL
21674,NULL
21675,NULL
21676,NULL
21679,NULL
21681,NULL
21683,45718
21684,NULL
21685,NULL
21686,NULL
21692,NULL
21694,NULL
21695,25296;26682
21696,NULL
21697,17030;20802;20912;24801
21698,NULL
21699,NULL
21700,NULL
21702,NULL
21706,NULL
21707,NULL
21708,33396
21710,NULL
21711,NULL
21714,NULL
21715,22014
21717,NULL
21726,NULL
21727,19399
21730,NULL
21731,NULL
21732,NULL
21733,NULL
21734,NULL
21740,NULL
21744,21262;22225;22463;24777;25160;67038
21748,28222;56913
21750,NULL
21751,NULL
21752,NULL
21753,20953;21886;21887;26589;26761;26778
21755,NULL
21756,NULL
21758,NULL
21761,NULL
21762,NULL
21764,NULL
21766,NULL
21770,6031
21771,25740
21774,NULL
21775,NULL
21777,NULL
21779,NULL
21780,21291
21781,NULL
21788,16171;21495
21790,18505;18598;20099;22143;22310;23106;23128;30993;32140;147803;165311;166810;198282
21793,NULL
21798,20819
21799,19258;19717;21205;22936;27244
21802,12841;13585;15981;19725;40599;43325;50311
21805,NULL
21806,20803;21907
21809,NULL
21811,NULL
21812,212023
21813,NULL
21818,22096;41332
21820,NULL
21822,NULL
21824,NULL
21829,NULL
21833,NULL
21834,NULL
21836,NULL
21838,NULL
21839,NULL
21840,NULL
21841,NULL
21845,NULL
21846,NULL
21847,NULL
21848,18353;18451;18495;23923
21850,NULL
21852,163552;199705
21853,13147;16289
21859,NULL
21861,NULL
21862,NULL
21866,NULL
21867,NULL
21870,NULL
21871,NULL
21872,14772;21898;23520;25473;71713
21876,NULL
21882,21611
21883,NULL
21884,NULL
21885,NULL
21886,20953;21753;21887;26589;26761;26778
21887,20953;21753;21886;26589;26761;26778
21888,NULL
21889,NULL
21890,NULL
21891,19718;21294;21346
21892,33414;47639
21894,NULL
21897,NULL
21898,14772;21872;23520;25473;71713
21903,NULL
21907,20803;21806
21909,NULL
21913,NULL
21914,NULL
21915,NULL
21917,NULL
21919,22032;22795
21921,NULL
21923,NULL
21933,NULL
21934,NULL
21935,NULL
21936,21454;57691
21937,NULL
21945,NULL
21946,NULL
21951,37400
21953,NULL
21955,20645;20658
21956,NULL
21958,NULL
21959,19945;87505;106089;147359
21960,NULL
21961,NULL
21962,18822
21963,12475;12980;13569;52903;119895
21964,NULL
21966,NULL
21967,NULL
21968,32334;46430;54953;58590
21969,NULL
21970,NULL
21972,NULL
21973,6637;7705;7706;12934;15592
21975,NULL
21976,NULL
21977,17897
21979,24298
21980,NULL
21981,22012
21983,NULL
21988,30031;30166
21990,5682;6517;7749;14216;19546;22414;22706;24282
21993,27623
21994,NULL
21997,96336
21999,22250
22000,29566;107236;111548
22001,NULL
22003,NULL
22004,NULL
22005,NULL
22008,NULL
22009,NULL
22010,NULL
22011,NULL
22012,21981
22014,21715
22015,NULL
22016,NULL
22017,NULL
22018,NULL
22019,NULL
22020,14654;21310;143724
22021,NULL
22022,2281;7198;12926;20516;21157;21493;32364;33419;39753;45503;46484;58519;63907;71264;76618;81549;82794;87472
22023,NULL
22024,NULL
22025,NULL
22026,NULL
22029,NULL
22030,NULL
22031,NULL
22032,21919;22795
22034,NULL
22035,13811
22036,NULL
22038,21067
22040,NULL
22050,NULL
22051,NULL
22052,NULL
22053,NULL
22055,NULL
22056,NULL
22058,NULL
22060,NULL
22063,NULL
22064,NULL
22066,NULL
22069,10014;22141
22071,NULL
22074,23178;40809;48346
22075,16869
22077,NULL
22079,NULL
22080,NULL
22083,NULL
22084,NULL
22085,NULL
22086,NULL
22090,NULL
22091,NULL
22094,12183;20624
22095,NULL
22096,21818;41332
22101,NULL
22103,NULL
22105,15594;23108;27468
22106,NULL
22107,NULL
22108,NULL
22111,20717
22112,NULL
22113,NULL
22114,NULL
22115,NULL
22116,NULL
22117,NULL
22118,NULL
22119,NULL
22120,NULL
22121,NULL
22122,NULL
22126,NULL
22127,NULL
22128,NULL
22129,NULL
22131,15878;16905;20523;22387
22133,NULL
22134,NULL
22136,NULL
22137,4417;25683;69725;69726
22140,NULL
22141,10014;22069
22142,NULL
22143,18505;18598;20099;21790;22310;23106;23128;30993;32140;147803;165311;166810;198282
22144,NULL
22150,NULL
22151,7219;13671;14302;16734
22158,NULL
22159,NULL
22160,NULL
22162,NULL
22166,NULL
22169,19650;19979;23452
22170,NULL
22171,NULL
22172,23414;24443
22173,NULL
22175,25186;29791
22176,NULL
22177,NULL
22179,NULL
22180,NULL
22182,NULL
22183,NULL
22184,NULL
22186,NULL
22188,NULL
22189,27104
22190,18585
22191,NULL
22194,NULL
22195,NULL
22197,NULL
22200,NULL
22204,NULL
22206,NULL
22207,NULL
22209,NULL
22210,NULL
22212,NULL
22213,NULL
22214,NULL
22215,21477;24029
22217,NULL
22218,NULL
22220,68268
22221,2497;2852;2953
22222,NULL
22223,NULL
22224,7232;11112;19824;20223;26895;30386;30387
22225,21262;21744;22463;24777;25160;67038
22226,NULL
22227,NULL
22228,7795;45500;48123
22231,22357
22232,NULL
22233,107678
22234,NULL
22235,NULL
22237,NULL
22238,22291;22375
22239,NULL
22240,NULL
22241,NULL
22242,NULL
22243,85217;150535
22245,NULL
22246,NULL
22250,21999
22252,NULL
22254,NULL
22257,NULL
22259,NULL
22261,59865;154187
22262,NULL
22263,NULL
22264,NULL
22269,NULL
22270,NULL
22272,23010
22273,NULL
22274,26105
22275,32136
22276,NULL
22277,NULL
22278,NULL
22279,NULL
22282,NULL
22283,NULL
22286,2525;5700;12066;15768;22623;22638
22287,NULL
22288,NULL
22290,NULL
22291,22238;22375
22292,NULL
22293,NULL
22299,22634;28817;31449
22300,NULL
22301,12295;24306
22302,NULL
22305,23849
22307,NULL
22310,18505;18598;20099;21790;22143;23106;23128;30993;32140;147803;165311;166810;198282
22311,NULL
22314,NULL
22315,NULL
22317,NULL
22318,NULL
22319,NULL
22320,NULL
22321,NULL
22322,NULL
22324,NULL
22325,22788;23352;23994
22327,25431;27514;29386;30899
22328,24006;31788;37589;40882;45784;58090;75149;75971;105280
22332,5399;12855;13949;14435;18751;21161
22333,NULL
22337,10156;18596
22338,NULL
22341,NULL
22342,NULL
22343,8009;20090;28853;44297;48760;69368;114434;145839
22346,NULL
22349,30911
22351,NULL
22352,NULL
22353,NULL
22354,NULL
22355,NULL
22356,NULL
22357,22231
22360,NULL
22364,NULL
22365,NULL
22366,32728;198520;222446;224997;225696
22368,20104;24136
22369,28932
22371,NULL
22372,23286
22374,NULL
22375,22238;22291
22378,NULL
22379,NULL
22382,NULL
22383,NULL
22384,NULL
22385,NULL
22386,NULL
22387,15878;16905;20523;22131
22388,NULL
22389,NULL
22391,NULL
22393,NULL
22394,NULL
22395,NULL
22396,24410;36095;36495;36986
22398,24125;35403;45773;58079
22399,NULL
22400,NULL
22401,NULL
22402,NULL
22403,18457
22405,NULL
22406,NULL
22410,NULL
22411,21107
22413,NULL
22414,5682;6517;7749;14216;19546;21990;22706;24282
22415,NULL
22416,NULL
22417,NULL
22419,NULL
22420,NULL
22421,NULL
22422,NULL
22423,NULL
22430,3979;10011;13426;21263;24388;36222;36292;42492;45706;47584;50041;74866;111044;125851
22431,NULL
22432,NULL
22433,NULL
22439,NULL
22440,NULL
22441,NULL
22442,NULL
22443,NULL
22444,NULL
22448,NULL
22450,31012
22452,NULL
22455,NULL
22457,NULL
22459,NULL
22463,21262;21744;22225;24777;25160;67038
22464,NULL
22465,NULL
22466,NULL
22468,NULL
22470,NULL
22473,56320
22474,NULL
22475,NULL
22478,4922;34713;47487;60289;82533;98042;112777;130938
22483,NULL
22484,NULL
22485,NULL
22487,42078
22488,NULL
22490,NULL
22491,27303
22493,NULL
22494,NULL
22495,NULL
22500,NULL
22501,NULL
22502,23289;42141
22503,22679
22504,5743;9915;26866;28729;30195
22506,NULL
22507,NULL
22510,NULL
22511,NULL
22512,3840;4008;5771;14959;15434;15562;18535;22801
22514,NULL
22516,NULL
22519,NULL
22521,NULL
22522,NULL
22523,NULL
22524,NULL
22525,NULL
22527,NULL
22529,NULL
22530,NULL
22531,NULL
22532,NULL
22533,NULL
22534,NULL
22535,NULL
22537,21437;22657;24080;24384;33481;33661
22538,NULL
22539,NULL
22540,24473;27470;30414;30479;30556;34826
22544,NULL
22545,NULL
22546,NULL
22549,NULL
22554,NULL
22556,NULL
22558,NULL
22559,22614
22561,NULL
22562,NULL
22563,50910
22564,NULL
22566,NULL
22568,22697
22570,NULL
22574,NULL
22575,NULL
22576,NULL
22577,NULL
22579,NULL
22582,19771;23213;32128;33790;40076;45807;78289;82310;83812;89204;115792;123756;155519;180306;184300
22583,NULL
22585,NULL
22586,NULL
22587,7435;13076
22588,NULL
22589,NULL
22590,NULL
22593,NULL
22594,NULL
22595,NULL
22596,NULL
22597,NULL
22598,NULL
22600,NULL
22601,NULL
22603,NULL
22604,NULL
22605,16129
22606,NULL
22607,NULL
22612,NULL
22613,NULL
22614,22559
22615,NULL
22616,NULL
22619,NULL
22621,NULL
22623,2525;5700;12066;15768;22286;22638
22625,NULL
22629,19759
22630,NULL
22631,NULL
22633,27209
22634,22299;28817;31449
22638,2525;5700;12066;15768;22286;22623
22639,NULL
22640,11122;16586
22641,NULL
22642,NULL
22643,NULL
22644,NULL
22645,NULL
22646,64687;82636
22647,NULL
22648,24792;79715
22649,NULL
22650,NULL
22651,NULL
22652,NULL
22653,NULL
22654,NULL
22657,21437;22537;24080;24384;33481;33661
22658,NULL
22659,NULL
22660,NULL
22661,NULL
22663,NULL
22664,NULL
22668,NULL
22670,NULL
22671,NULL
22672,NULL
22674,NULL
22675,NULL
22677,NULL
22678,NULL
22679,22503
22680,NULL
22681,NULL
22683,NULL
22684,NULL
22685,NULL
22686,NULL
22687,NULL
22688,NULL
22690,NULL
22691,NULL
22692,NULL
22693,NULL
22694,NULL
22695,NULL
22696,NULL
22697,22568
22698,23072;27800;27927;28079;28880;43457;54666;56522;57045;63653
22702,NULL
22703,NULL
22704,NULL
22705,23057
22706,5682;6517;7749;14216;19546;21990;22414;24282
22707,NULL
22708,NULL
22709,NULL
22711,33115;44313
22712,25428;33829;41247;44708;55105;106038;107076;107936;110091;159282
22713,23212;23801;100315
22714,NULL
22715,38621;42775
22716,27592;61060;61497;107216
22717,NULL
22718,NULL
22720,NULL
22721,NULL
22722,NULL
22724,26821
22727,NULL
22728,31063
22729,NULL
22730,NULL
22731,NULL
22732,NULL
22733,21382
22735,NULL
22736,NULL
22737,NULL
22738,NULL
22740,NULL
22743,NULL
22744,NULL
22745,NULL
22746,NULL
22747,NULL
22748,NULL
22749,NULL
22751,36796
22752,16089
22753,37647;42853
22759,NULL
22760,NULL
22761,19599;24655;34304
22762,NULL
22764,NULL
22765,NULL
22766,NULL
22767,NULL
22768,18955;19909;21300;26153;40199;53791
22769,NULL
22770,NULL
22772,NULL
22774,NULL
22775,2175;5046;25267
22776,NULL
22777,22778
22778,22777
22779,NULL
22780,NULL
22781,11732;16440;17181;21093;23981
22784,NULL
22785,NULL
22787,NULL
22788,22325;23352;23994
22789,NULL
22790,NULL
22792,NULL
22793,NULL
22795,21919;22032
22796,NULL
22797,NULL
22799,NULL
22800,NULL
22801,3840;4008;5771;14959;15434;15562;18535;22512
22802,NULL
22803,NULL
22804,NULL
22805,1938;11581;14491
22806,178;226
22807,NULL
22808,NULL
22809,27786
22810,NULL
22811,NULL
22813,NULL
22814,NULL
22815,30252
22816,NULL
22817,NULL
22819,NULL
22820,NULL
22821,NULL
22822,2101
22825,NULL
22826,NULL
22828,160
22833,NULL
22835,6892;64403;82112;83911;114354;137720;149100
22837,NULL
22839,20454
22845,NULL
22847,NULL
22850,NULL
22855,8879;15576;18518;19924
22858,NULL
22859,NULL
22860,NULL
22862,NULL
22863,NULL
22866,NULL
22868,27424
22872,10536;22907;23834
22874,NULL
22876,4538;15165
22878,NULL
22879,21351
22880,24005;79937
22881,NULL
22882,24188
22884,27219;28608
22885,NULL
22886,NULL
22887,NULL
22888,NULL
22889,NULL
22890,NULL
22892,55288;82922;96075;100719;108884;118015
22893,NULL
22896,NULL
22898,NULL
22901,NULL
22902,NULL
22903,NULL
22906,NULL
22907,10536;22872;23834
22909,NULL
22910,NULL
22911,3097
22912,NULL
22913,NULL
22914,25943;76855;91328
22916,NULL
22918,NULL
22919,NULL
22920,NULL
22921,NULL
22922,23156
22923,4895;24609;41749;59295;69146;80351
22924,6664;6883;8450;8783;9508;9509;15335;15393;19111;23243;24252;30691;66629
22925,NULL
22926,NULL
22936,19258;19717;21205;21799;27244
22940,2286
22941,NULL
22943,NULL
22947,NULL
22949,NULL
22950,NULL
22952,17451;27855
22959,NULL
22962,NULL
22964,NULL
22965,NULL
22966,NULL
22967,NULL
22968,NULL
22971,NULL
22973,108359
22974,NULL
22978,NULL
22980,NULL
22982,NULL
22983,10476
22984,NULL
22985,NULL
22986,NULL
22987,NULL
22990,NULL
22991,30126
22992,NULL
22993,NULL
22995,NULL
23003,NULL
23006,NULL
23007,NULL
23008,37761;140550;143205
23010,22272
23011,11523
23013,NULL
23014,NULL
23015,NULL
23018,NULL
23019,NULL
23020,NULL
23025,NULL
23027,NULL
23028,NULL
23032,NULL
23035,NULL
23037,NULL
23039,NULL
23041,23043
23043,23041
23046,NULL
23047,NULL
23049,NULL
23057,22705
23058,NULL
23060,14639;20955
23061,NULL
23064,31376;47219;58462;73076
23066,NULL
23068,13982
23072,22698;27800;27927;28079;28880;43457;54666;56522;57045;63653
23073,NULL
23074,13689;23863;32202;35974
23083,NULL
23084,NULL
23085,NULL
23090,11992;20526;21249;26226;26756;27902;28936;34233;36763;67558
23091,NULL
23092,NULL
23093,NULL
23095,NULL
23097,6043
23100,NULL
23102,NULL
23103,35558;151210
23106,18505;18598;20099;21790;22143;22310;23128;30993;32140;147803;165311;166810;198282
23108,15594;22105;27468
23109,NULL
23114,NULL
23121,63656;75718;81632
23122,10949;17735
23123,NULL
23124,23410
23127,NULL
23128,18505;18598;20099;21790;22143;22310;23106;30993;32140;147803;165311;166810;198282
23129,NULL
23130,NULL
23131,NULL
23132,NULL
23135,24208;26342;26563;26742;26915;27225
23138,NULL
23140,NULL
23143,NULL
23146,26720;85501;213738
23148,NULL
23150,NULL
23156,22922
23157,NULL
23160,NULL
23161,NULL
23163,NULL
23164,NULL
23165,NULL
23172,65421;69807
23175,NULL
23177,18506
23178,22074;40809;48346
23180,NULL
23183,NULL
23184,NULL
23197,NULL
23198,NULL
23200,NULL
23201,NULL
23203,24166;27087
23204,76637
23205,NULL
23212,22713;23801;100315
23213,19771;22582;32128;33790;40076;45807;78289;82310;83812;89204;115792;123756;155519;180306;184300
23214,NULL
23216,NULL
23222,NULL
23224,NULL
23225,23244
23227,30012;43083
23229,NULL
23230,NULL
23232,24007
23234,NULL
23235,NULL
23239,25005
23243,6664;6883;8450;8783;9508;9509;15335;15393;19111;22924;24252;30691;66629
23244,23225
23245,NULL
23246,11987
23247,NULL
23248,NULL
23249,NULL
23250,NULL
23253,NULL
23254,NULL
23262,57225
23265,157402
23266,NULL
23267,NULL
23270,87299;116596;120983;122964;124789;128649;132710;132711;158289;163299
23273,NULL
23274,NULL
23278,26625;27364
23285,NULL
23286,22372
23288,NULL
23289,22502;42141
23290,NULL
23291,NULL
23297,16578
23303,16324;20650;26643;32632
23309,NULL
23313,NULL
23314,NULL
23315,NULL
23319,28091;36556;45016
23323,NULL
23325,20673;31552
23326,39048
23327,NULL
23330,NULL
23331,NULL
23333,NULL
23335,30219
23336,NULL
23338,NULL
23340,NULL
23342,NULL
23343,NULL
23345,NULL
23346,NULL
23347,NULL
23349,23739
23350,NULL
23352,22325;22788;23994
23353,NULL
23358,NULL
23363,NULL
23364,NULL
23365,NULL
23367,NULL
23368,NULL
23369,NULL
23370,NULL
23373,NULL
23374,NULL
23376,NULL
23377,21276;21293;37204;38430;38432
23378,NULL
23380,NULL
23381,NULL
23383,NULL
23384,NULL
23385,30494
23386,NULL
23387,NULL
23390,NULL
23392,NULL
23393,NULL
23395,NULL
23398,NULL
23400,NULL
23401,NULL
23406,49867;157312;182413;199991;201851
23409,19801;19937
23410,23124
23414,22172;24443
23417,39164;48481;49098;50134;106234;107966
23418,NULL
23419,NULL
23424,NULL
23430,9295;19706;19739;21277;27135;30047;38096;40591;44389;50368;75999;76470;116401;157287
23432,39050
23433,NULL
23435,NULL
23438,NULL
23439,14306
23440,NULL
23441,NULL
23442,NULL
23443,NULL
23444,NULL
23445,NULL
23448,NULL
23451,NULL
23452,19650;19979;22169
23453,NULL
23455,NULL
23458,NULL
23463,NULL
23467,NULL
23470,NULL
23472,29146;29679
23473,10789
23474,20896
23475,NULL
23476,NULL
23477,NULL
23480,NULL
23481,NULL
23482,NULL
23483,NULL
23484,18561;18820;18958;21638
23487,NULL
23490,NULL
23491,NULL
23493,NULL
23494,NULL
23495,NULL
23499,19279;20318;21434
23503,NULL
23504,NULL
23505,4652;6966
23506,NULL
23507,NULL
23512,NULL
23513,NULL
23516,NULL
23517,NULL
23519,10569
23520,14772;21872;21898;25473;71713
23522,NULL
23526,NULL
23529,NULL
23531,17945
23532,27230
23533,5323;12207
23534,NULL
23551,NULL
23554,29806
23555,NULL
23557,NULL
23560,NULL
23562,NULL
23566,17718;21560
23567,23777;25677;26718
23570,NULL
23571,NULL
23574,NULL
23575,NULL
23576,NULL
23577,NULL
23578,NULL
23580,NULL
23581,30345;41738
23583,NULL
23584,NULL
23588,NULL
23595,NULL
23604,NULL
23606,NULL
23608,NULL
23609,NULL
23614,82398
23615,NULL
23616,NULL
23618,NULL
23619,NULL
23620,NULL
23621,NULL
23626,NULL
23628,NULL
23629,NULL
23632,NULL
23633,NULL
23634,NULL
23636,NULL
23638,NULL
23642,NULL
23643,NULL
23645,NULL
23646,NULL
23647,NULL
23648,NULL
23649,NULL
23651,NULL
23653,NULL
23655,NULL
23657,NULL
23658,NULL
23659,NULL
23660,99650
23661,NULL
23662,NULL
23663,NULL
23664,NULL
23665,27190;28118;28653;41040
23670,NULL
23671,NULL
23674,NULL
23675,NULL
23679,26024
23681,NULL
23682,NULL
23683,8667;10262;10264
23688,NULL
23695,NULL
23711,NULL
23713,NULL
23714,NULL
23720,NULL
23722,NULL
23733,NULL
23736,NULL
23738,20150
23739,23349
23743,NULL
23744,NULL
23745,NULL
23747,NULL
23748,NULL
23749,23807
23750,44906
23751,NULL
23753,NULL
23754,NULL
23755,NULL
23756,NULL
23757,NULL
23758,24133
